MonthEnd,monthly_return,portfolio_value,n_start_positions,n_active_positions,n_carried_missing,n_terminal_zero,FiscalYear,RebalanceDate,Strategy,Experiment,Universe,Model,SectorScope,WindowYears
2022-01-31,-0.1125943568722014,1.1701727241448043,16,16,0,0,2020,2021-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2022-02-28,-0.0127465499312214,1.155257059088339,16,16,0,0,2020,2021-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2022-03-31,0.029334025242907,1.1891453988216831,16,16,0,0,2020,2021-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2022-04-30,-0.1207914216465125,0.8792085783534876,18,18,0,0,2021,2022-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2022-05-31,0.0199643337277002,0.8967613918279936,18,18,0,0,2021,2022-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2022-06-30,-0.1234920157482856,0.7860185199059165,18,18,0,0,2021,2022-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2022-07-31,0.1017382500752794,0.8659866686479057,18,18,0,0,2021,2022-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2022-08-31,-0.0928216479430777,0.7856043589672711,18,18,0,0,2021,2022-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2022-09-30,-0.1013336504588104,0.7059962014567638,18,18,0,0,2021,2022-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2022-10-31,0.1147265856901076,0.7869927351600836,18,18,0,0,2021,2022-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2022-11-30,0.0786743375721723,0.8489088672729153,18,18,0,0,2021,2022-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2022-12-31,-0.0720066609724223,0.7877817742707114,18,18,0,0,2021,2022-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2023-01-31,0.111508008875184,0.8756257513477982,18,18,0,0,2021,2022-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2023-02-28,-0.0200152532637901,0.8580998801702755,18,18,0,0,2021,2022-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2023-03-31,0.0926297539631582,0.9375854609462636,18,18,0,0,2021,2022-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2023-04-30,-0.0364412287200862,0.9635587712799132,19,19,0,0,2022,2023-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2023-05-31,0.08966093514244,1.0499523517775708,19,19,0,0,2022,2023-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2023-06-30,0.0402338809007212,1.0921960096504215,19,19,0,0,2022,2023-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2023-07-31,0.047105648845829,1.1436446113518302,19,19,0,0,2022,2023-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2023-08-31,-0.0015404715098469,1.1418828594106527,19,19,0,0,2022,2023-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2023-09-30,-0.059529093201499,1.0739076082476018,19,19,0,0,2022,2023-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2023-10-31,-0.0258983522723087,1.0460951707012929,19,19,0,0,2022,2023-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2023-11-30,0.1445282531900786,1.197285478393328,19,19,0,0,2022,2023-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2023-12-31,0.0867603604506226,1.3011623980610292,19,19,0,0,2022,2023-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2024-01-31,0.0305282309668786,1.340884584274454,19,19,0,0,2022,2023-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2024-02-29,0.073199577165345,1.4390367688708734,19,19,0,0,2022,2023-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2024-03-31,0.057972908246942,1.5224619154366006,19,19,0,0,2022,2023-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2024-04-30,-0.0701474004696651,0.9298525995303352,20,20,0,0,2023,2024-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2024-05-31,0.1078297420797869,1.0301183655099104,20,20,0,0,2023,2024-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2024-06-30,0.0629137002537385,1.094926923583472,20,20,0,0,2023,2024-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2024-07-31,0.0040217982806134,1.0993304988021373,20,20,0,0,2023,2024-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2024-08-31,-0.002256504900412,1.0968498541444178,20,20,0,0,2023,2024-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2024-09-30,0.0307269194895969,1.1305526713048897,20,20,0,0,2023,2024-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2024-10-31,-0.0222470732569696,1.1054011832055068,20,20,0,0,2023,2024-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2024-11-30,0.0559991706162266,1.1673027326632108,20,20,0,0,2023,2024-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2024-12-31,-0.0228402860897106,1.140641204295882,20,20,0,0,2023,2024-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2025-01-31,0.0136300958657069,1.1561882532588104,20,20,0,0,2023,2024-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2025-02-28,-0.044764135654391,1.1044324854479195,20,20,0,0,2023,2024-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2025-03-31,-0.0915370332650764,1.0033360122884425,20,20,0,0,2023,2024-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2025-04-30,0.0040503961692595,1.00405039616926,21,21,0,0,2024,2025-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2025-05-31,0.0662801034714588,1.0705989603179178,21,21,0,0,2024,2025-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2025-06-30,0.0995429598232597,1.177169549611668,21,21,0,0,2024,2025-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2025-07-31,0.0320295137191262,1.2148737178506923,21,21,0,0,2024,2025-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2025-08-31,0.0231267490161233,1.2429697974097105,21,21,0,0,2024,2025-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2025-09-30,0.0906907275005803,1.3556956325980458,21,21,0,0,2024,2025-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2025-10-31,0.080609913072821,1.4649781396949777,21,21,0,0,2024,2025-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2025-11-30,0.0021496129031233,1.4681272756068595,21,21,0,0,2024,2025-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2025-12-31,0.018326060234693,1.4950322644918268,21,21,0,0,2024,2025-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2026-01-31,0.1023513496836006,1.6480508345830949,21,21,0,0,2024,2025-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2026-02-28,0.0172098690924384,1.676413573703954,21,21,0,0,2024,2025-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2026-03-31,-0.0285539596678134,1.6285453281338362,21,21,0,0,2024,2025-03-31,gap_top_30pct,sp500_ranknet_bio_it_w5,S&P500,ranknet,bio_it,5
2017-04-30,0.0746225222617669,1.074622522261767,2,2,0,0,2016,2017-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2017-05-31,0.0440312081818996,1.1219394502564328,2,2,0,0,2016,2017-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2017-06-30,-0.0333794828040975,1.0844896916693596,2,2,0,0,2016,2017-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2017-07-31,0.1082135639885057,1.2018461863136969,2,2,0,0,2016,2017-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2017-08-31,0.0334536747530376,1.2420523577338138,2,2,0,0,2016,2017-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2017-09-30,0.0719756828281719,1.331449924290046,2,2,0,0,2016,2017-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2017-10-31,0.0737108737894063,1.429592261616304,2,2,0,0,2016,2017-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2017-11-30,-0.0138160956472814,1.4098408781932,2,2,0,0,2016,2017-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2017-12-31,-0.0255088577984489,1.3738774477129292,2,2,0,0,2016,2017-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2018-01-31,0.0231280368500421,1.4056525359510756,2,2,0,0,2016,2017-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2018-02-28,0.0054339622195931,1.4132907987253092,2,2,0,0,2016,2017-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2018-03-31,0.0414607285793835,1.4718868649349994,2,2,0,0,2016,2017-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2018-04-30,-0.019251331918902,0.980748668081098,2,2,0,0,2017,2018-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2018-05-31,0.1160620550195525,1.0945763739562793,2,2,0,0,2017,2018-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2018-06-30,-0.003265514143408,1.0910020193260848,2,2,0,0,2017,2018-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2018-07-31,0.0459416499569078,1.1411244522002433,2,2,0,0,2017,2018-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2018-08-31,0.1172195608182657,1.2748865593261398,2,2,0,0,2017,2018-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2018-09-30,0.0055707575169277,1.281988643209736,2,2,0,0,2017,2018-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2018-10-31,-0.1760382378374512,1.0563096215314691,2,2,0,0,2017,2018-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2018-11-30,-0.0429026245726339,1.0109911664064437,2,2,0,0,2017,2018-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2018-12-31,-0.0963279867799977,0.9136044226941492,2,2,0,0,2017,2018-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2019-01-31,0.1210677947486529,1.024212495422346,2,2,0,0,2017,2018-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2019-02-28,0.0582656446976783,1.083888896775547,2,2,0,0,2017,2018-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2019-03-31,0.0640907100075351,1.1533561057391757,2,2,0,0,2017,2018-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2019-04-30,0.1231407087379463,1.1231407087379464,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2019-05-31,-0.0876764695543835,1.024667696582995,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2019-06-30,0.0741740153899805,1.1006714140789582,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2019-07-31,0.0575362809430439,1.163999953785383,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2019-08-31,-0.0125698497205949,1.149368649291521,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2019-09-30,0.0135936807849756,1.1649927998142486,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2019-10-31,0.0990203740551296,1.2803508226233884,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2019-11-30,-0.0076356322362934,1.2705745346084003,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2019-12-31,0.0604160729933407,1.3473376584347814,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2020-01-31,0.0436442957648144,1.4061412616945814,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2020-02-29,-0.0455114934482013,1.3421456728757228,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2020-03-31,-0.131014301928932,1.1663053944569732,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2020-04-30,0.1360264871177734,1.1360264871177734,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2020-05-31,0.1280227482074596,1.281463720035057,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2020-06-30,0.010453140304337,1.2948590400955011,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2020-07-31,0.0758499972601167,1.3930740947389824,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2020-08-31,0.1565254959111728,1.6111257082590096,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2020-09-30,-0.0097999447758544,1.595336765291112,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2020-10-31,-0.0720179720022917,1.48044384679415,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2020-11-30,0.0632504967300964,1.5740826554848946,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2020-12-31,0.0109549386982303,1.5913266344816794,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2021-01-31,-0.0420702166082568,1.5243791782745468,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2021-02-28,0.0359999524276719,1.5792567561741642,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2021-03-31,-0.0092803191696189,1.564600749426091,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2021-04-30,0.1125643409201193,1.1125643409201194,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2021-05-31,0.044180503279229,1.161717993432494,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2021-06-30,0.1379971391625187,1.3220317530397998,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2021-07-31,-0.0358060408362586,1.2746950301036262,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2021-08-31,0.0845906853826956,1.382522356354008,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2021-09-30,-0.0656901086103858,1.2917043126088266,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2021-10-31,0.1750668842557647,1.5178389619969883,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2021-11-30,0.2040127198103036,1.827497416868042,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2021-12-31,-0.0477750001805982,1.7401887274471286,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2022-01-31,-0.1589784923352464,1.463536147178793,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2022-02-28,-0.0085322145417899,1.4510489427813988,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2022-03-31,0.0900398447536168,1.581701164319336,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2022-04-30,-0.2168918861644091,0.7831081138355909,3,3,0,0,2021,2022-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2022-05-31,0.0369969203149227,0.8120807023211356,3,3,0,0,2021,2022-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2022-06-30,-0.1378464404282654,0.7001382681656813,3,3,0,0,2021,2022-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2022-07-31,0.1649859377738263,0.8156512369103388,3,3,0,0,2021,2022-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2022-08-31,-0.1063008074757114,0.728946851808207,3,3,0,0,2021,2022-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2022-09-30,-0.1282009502698856,0.6354951727101533,3,3,0,0,2021,2022-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2022-10-31,0.1270371821464357,0.7162266887189137,3,3,0,0,2021,2022-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2022-11-30,0.1155959338488803,0.7990195816488679,3,3,0,0,2021,2022-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2022-12-31,-0.0651579401205325,0.746957111592658,3,3,0,0,2021,2022-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2023-01-31,0.1720497202646507,0.8754708736918663,3,3,0,0,2021,2022-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2023-02-28,0.005039021907067,0.8798823906033988,3,3,0,0,2021,2022-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2023-03-31,0.1191007344747323,0.9846770295756468,3,3,0,0,2021,2022-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2023-04-30,0.0049020568178885,1.0049020568178886,3,3,0,0,2022,2023-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2023-05-31,0.1541636969208566,1.159821472940307,3,3,0,0,2022,2023-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2023-06-30,0.04442804690696,1.2113500757437985,3,3,0,0,2022,2023-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2023-07-31,0.0330915112069005,1.251435480350754,3,3,0,0,2022,2023-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2023-08-31,-0.0020031491193137,1.2489286684704115,3,3,0,0,2022,2023-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2023-09-30,-0.0831229615987373,1.1451140187215834,3,3,0,0,2022,2023-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2023-10-31,-0.0202253702625254,1.1219536637001308,3,3,0,0,2022,2023-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2023-11-30,0.1282653733349441,1.2658614692391366,3,3,0,0,2022,2023-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2023-12-31,0.1038748281060195,1.3973526117623851,3,3,0,0,2022,2023-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2024-01-31,0.0345715073509684,1.4456611978518237,3,3,0,0,2022,2023-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2024-02-29,0.0885721813824764,1.5737065636855636,3,3,0,0,2022,2023-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2024-03-31,0.0157477946540298,1.5984889714961827,3,3,0,0,2022,2023-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2024-04-30,-0.0927214975521448,0.9072785024478552,3,3,0,0,2023,2024-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2024-05-31,0.0698064361426995,0.9706123812926254,3,3,0,0,2023,2024-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2024-06-30,0.107726242994232,1.0751728065329649,3,3,0,0,2023,2024-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2024-07-31,-0.0031354836550265,1.0718016197717517,3,3,0,0,2023,2024-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2024-08-31,-0.004766166879733,1.0666932343899511,3,3,0,0,2023,2024-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2024-09-30,0.0617348049575046,1.1325453331645048,3,3,0,0,2023,2024-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2024-10-31,-0.0306833169391778,1.0977950857590315,3,3,0,0,2023,2024-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2024-11-30,0.1078997964389476,1.2162469520441082,3,3,0,0,2023,2024-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2024-12-31,-0.0602904225811221,1.142918909342367,3,3,0,0,2023,2024-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2025-01-31,0.0114562708607421,1.156012497939657,3,3,0,0,2023,2024-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2025-02-28,0.0249727197644387,1.184881274094893,3,3,0,0,2023,2024-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2025-03-31,0.002540554500783,1.1878915295486885,3,3,0,0,2023,2024-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2025-04-30,0.0346038632145737,1.0346038632145738,3,3,0,0,2024,2025-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2025-05-31,0.0056685812671632,1.0404685992925269,3,3,0,0,2024,2025-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2025-06-30,0.1051781274172274,1.1499031382025402,3,3,0,0,2024,2025-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2025-07-31,-0.0125819597743785,1.135435103173244,3,3,0,0,2024,2025-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2025-08-31,-0.0299972309748187,1.1013751941264391,3,3,0,0,2024,2025-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2025-09-30,0.1664689004162229,1.2847199116383716,3,3,0,0,2024,2025-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2025-10-31,0.055610121961519,1.3561633426109734,3,3,0,0,2024,2025-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2025-11-30,-0.0033645153871687,1.3516005101772446,3,3,0,0,2024,2025-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2025-12-31,0.0732474639631626,1.4506018198390445,3,3,0,0,2024,2025-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2026-01-31,0.3161904051420388,1.9092681969537304,3,3,0,0,2024,2025-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2026-02-28,0.0483335169880312,2.0015498437859014,3,3,0,0,2024,2025-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2026-03-31,-0.0492183906382091,1.9030367816926008,3,3,0,0,2024,2025-03-31,gap_top_5pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2017-04-30,0.0676539163463338,1.067653916346334,4,4,0,0,2016,2017-03-31,gap_top_10pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
2017-05-31,0.0895038074860981,1.1632130069367748,4,4,0,0,2016,2017-03-31,gap_top_10pct,sp500_ranknet_bio_it_w3,S&P500,ranknet,bio_it,3
