Ticker,CIK,FiscalYear,EndDate,filed_date,ValuationDate,Sector,Industry,m1,m2,m3,y,Close,MarketCap,PBR,AdjEquity,AdjOI,Revenue,OI,NetIncome,RD,SGA,Shares,SP500MemberYear,SP500AsOfDate
PAYX,723531,2023,2023-05-31,2023-07-14,2023-08-31,Industrials,Human Resource & Employment Services,0.32993433504123226,1.0377675290484218,1.110097434587454,2.2339530216603958,122.2300033569336,44069511899.72824,9.336701408995383,4720030122.980024,2109885163.3083463,4907300000.0,2033100000.0,1557300000.0,,1521000000.0,360545780.0,2023,2023-12-31
PAYX,723531,2024,2024-05-31,2024-07-11,2024-08-31,Industrials,Human Resource & Employment Services,0.33077346667356217,1.0380001193213708,1.1067293284293693,2.2241373582075856,131.1999969482422,47248649624.179886,9.245503804918647,5110446182.396616,2256716059.416592,5132000000.0,2174100000.0,1690400000.0,,1624900000.0,360126911.0,2024,2024-12-31
PAYX,723531,2025,2025-05-31,2025-07-11,2025-08-31,Industrials,Human Resource & Employment Services,0.2984830579394655,1.0520735425144343,1.1593502654248387,2.2025719519282894,139.4600067138672,50239613505.049545,9.048255275860772,5552408942.205732,2322662759.8091164,5410000000.0,2207700000.0,1657300000.0,,1823600000.0,360243877.0,2025,2025-12-31
PCAR,75362,2025,2025-12-31,2026-02-18,2026-03-31,Industrials,Construction Machinery & Heavy Transportation Equipment,0.11655661785054938,1.1465609393087481,1.9708327170536903,1.0919034081003602,115.5,60740808166.5,2.979940721187082,20383227000.0,3466627000.0,28444800000.0,3023500000.0,2375800000.0,445500000.0,735800000.0,525894443.0,2025,2025-12-31
PENN,921738,2021,2021-12-31,2022-02-28,2022-03-31,Unknown,Unknown,0.08357958462813649,1.1361899946514282,1.1670476601250808,0.34938873001617005,42.41999816894531,7140245104.932083,1.4182003802597631,5034722317.324614,1203906918.3326533,5905000000.0,1059600000.0,420800000.0,,1352900000.0,168322617.0,2021,2021-12-31
PEP,77476,2013,2013-12-28,2014-02-14,2014-03-31,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.13742337092392648,1.0218459556929418,1.026856593116718,0.9524291354347725,83.5,127125893131.0,2.591998333201313,49045515000.0,9917015000.0,66415000000.0,9705000000.0,6740000000.0,665000000.0,25357000000.0,1522465786.0,2013,2013-12-31
PEP,77476,2014,2014-12-27,2015-02-12,2015-03-31,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.15274295298968832,1.0444369115958667,1.0488198049659518,1.201224191971414,95.62000274658205,141744081380.12674,3.32418387207297,42640265050.0,10006750050.0,66683000000.0,9581000000.0,6513000000.0,718000000.0,26126000000.0,1482368514.0,2014,2014-12-31
PEP,77476,2015,2015-12-26,2016-02-11,2016-03-31,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.14703654379228603,0.9938887266251646,0.9768895702969473,1.3850059667115389,102.4800033569336,148125902754.7946,3.9948497408615657,37079217583.5,8301952533.5,63056000000.0,8353000000.0,5452000000.0,754000000.0,24885000000.0,1445412743.0,2015,2015-12-31
PEP,77476,2016,2016-12-31,2017-02-15,2017-03-31,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.17491148683759247,0.9925189777664792,0.9753029752075969,1.4843550813108932,111.86000061035156,159648184862.62244,4.412119037011236,36184015780.945,9711798197.445,62799000000.0,9785000000.0,6329000000.0,760000000.0,24735000000.0,1427214232.0,2016,2016-12-31
PEP,77476,2017,2017-12-30,2018-02-13,2018-03-31,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.1358230190558201,0.978756760137801,0.9763780487804878,1.4664918312504283,109.1500015258789,154982989509.65808,4.334004022544422,35759770573.23315,10285754792.28815,63525000000.0,10509000000.0,4857000000.0,737000000.0,24231000000.0,1419908267.0,2017,2017-12-31
PEP,77476,2018,2018-12-29,2019-02-15,2019-03-31,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.31838386642617306,1.0074308319320535,1.0170015074010923,1.4769075800744123,122.5500030517578,172144286822.16177,4.379381831531441,39307896284.06621,10185125710.833061,64661000000.0,10110000000.0,12515000000.0,680000000.0,25170000000.0,1404686108.0,2018,2018-12-31
PEP,77476,2019,2019-12-28,2020-02-13,2020-03-31,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.18226842469849286,1.0536132762858956,1.075597543926638,1.4252356597059228,120.0999984741211,166884306501.5232,4.158837797775921,40127630510.324356,10842734226.258152,67161000000.0,10291000000.0,7314000000.0,711000000.0,26738000000.0,1389544618.0,2019,2019-12-31
PEP,77476,2020,2020-12-26,2021-02-11,2021-03-31,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.1793433153190297,1.0897581281342223,1.0926465213341665,1.5923850688122565,141.4499969482422,195145638059.21857,4.915458665672427,39700392441.91731,10984761931.592962,70372000000.0,10080000000.0,7120000000.0,719000000.0,28495000000.0,1379608641.0,2020,2020-12-31
PEP,77476,2021,2021-12-25,2022-02-10,2022-03-31,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.1741210063080812,1.1309613415308444,1.1247951377507652,1.666329446129616,167.3800048828125,231562102087.1338,5.292704940696556,43751182936.084595,12623790494.167286,79474000000.0,11162000000.0,7618000000.0,752000000.0,31237000000.0,1383451400.0,2021,2021-12-31
PEP,77476,2022,2022-12-31,2023-02-09,2023-03-31,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.19029441840342776,1.1706914203519878,1.1457819768341362,1.679386334216847,182.3000030517578,251072919109.83746,5.362264323104083,46822182567.17668,13476999631.092083,86392000000.0,11512000000.0,8910000000.0,771000000.0,34459000000.0,1377251316.0,2022,2022-12-31
PEP,77476,2023,2023-12-30,2024-02-09,2024-03-31,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.18078890793190389,1.1681086061097694,1.1122090449231812,1.5670432889928072,175.00999450683594,240538859167.7445,4.792457313656883,50191132320.00838,14000949752.831696,91471000000.0,11986000000.0,9074000000.0,804000000.0,36677000000.0,1374429271.0,2023,2023-12-31
PEP,77476,2024,2024-12-28,2025-02-04,2025-03-31,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.18691680468510147,1.1173986447115105,1.0446940538842195,1.3895796858590668,149.94000244140625,205642689058.10828,4.013162909333209,51242048654.40561,14399916334.397236,91854000000.0,12887000000.0,9578000000.0,813000000.0,37190000000.0,1371499838.0,2024,2024-12-31
PEP,77476,2025,2025-12-27,2026-02-03,2026-03-31,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.15063957119951046,1.0950647020391502,1.01352982491557,1.3557905051736054,155.2899932861328,212226922264.86975,3.879826767836386,54700102598.45175,12591053944.046148,93925000000.0,11498000000.0,8240000000.0,839000000.0,37368000000.0,1366649053.0,2025,2025-12-31
PFE,78003,2013,2013-12-31,2014-02-28,2014-03-31,Health Care,Pharmaceuticals,0.1892828697580313,0.791569610587936,0.7900471820247993,0.5148213942468773,30.474382400512695,194515707736.50565,1.6733396070254183,116244011030.30302,12440308000.000002,51584000000.0,15716000000.0,22003000000.0,6678000000.0,14355000000.0,6382925343.0,2013,2013-12-31
PFE,78003,2014,2014-12-31,2015-02-27,2015-03-31,Health Care,Pharmaceuticals,0.08253456753053337,0.9544841797385623,1.058932099516345,0.6030943201233634,33.007591247558594,202298753594.5315,1.8277657514932228,110680897390.30302,11682886360.000002,49605000000.0,12240000000.0,9135000000.0,8393000000.0,14097000000.0,6128855392.0,2014,2014-12-31
PFE,78003,2015,2015-12-31,2016-02-29,2016-03-31,Health Care,Pharmaceuticals,0.06741753837861349,0.9037739945566091,1.0279074496115492,0.5214907668332102,28.121442794799805,173906938991.94028,1.684537030717863,103237231251.50302,8102333861.200001,48851000000.0,8965000000.0,6960000000.0,7690000000.0,14809000000.0,6184139991.0,2015,2015-12-31
PFE,78003,2016,2016-12-31,2017-02-23,2017-03-31,Health Care,Pharmaceuticals,0.07386844224501288,0.9535880358045745,0.9956129720296669,0.681999614838108,32.457305908203125,193181735878.03998,1.9778286762991446,97673644938.50702,7963413687.004002,52824000000.0,8351000000.0,7215000000.0,7872000000.0,14837000000.0,5951872174.0,2016,2016-12-31
PFE,78003,2017,2017-12-31,2018-02-22,2018-03-31,Health Care,Pharmaceuticals,0.19558122621719548,0.9601314238352444,0.9889024280538767,0.6096689797629066,33.67172622680664,200443232160.8795,1.8398222795646144,108947062108.7997,11814417170.292683,52546000000.0,12305000000.0,21308000000.0,7657000000.0,14784000000.0,5952864751.0,2017,2017-12-31
PFE,78003,2018,2018-12-31,2019-02-28,2019-03-31,Health Care,Pharmaceuticals,0.11046109929879294,0.9934042493980731,1.0110463520825057,0.7955281572199641,40.29411697387695,223705071624.39038,2.2156108787183157,100967671612.8958,11806609504.0961,53647000000.0,11885000000.0,11153000000.0,8006000000.0,14455000000.0,5551804790.0,2018,2018-12-31
PFE,78003,2019,2019-12-31,2020-02-27,2020-03-31,Health Care,Pharmaceuticals,0.16069932303557208,1.0316694020893782,1.0603772503857218,0.5285910329859711,30.967742919921875,171797858519.3712,1.6965402545949697,101263649980.64018,18241978367.744385,51750000000.0,17682000000.0,16273000000.0,8650000000.0,14350000000.0,5547639005.0,2019,2019-12-31
PFE,78003,2020,2020-12-31,2021-02-25,2021-03-31,Health Care,Pharmaceuticals,0.09458205402828526,1.0413079240214405,1.0190335013341238,0.686935453570139,36.22999954223633,202077513905.69385,1.9876150518021942,101668335487.02892,7806685506.388739,41908000000.0,7497000000.0,9616000000.0,9405000000.0,11615000000.0,5577629491.0,2020,2020-12-31
PFE,78003,2021,2021-12-31,2022-02-24,2022-03-31,Health Care,Pharmaceuticals,0.1822633824935073,1.2039360490839726,1.365079610748902,0.8813478504158703,51.77000045776367,291120649377.83374,2.4141514295150066,120589224776.30937,29268889289.280457,81288000000.0,24311000000.0,21979000000.0,13829000000.0,12703000000.0,5623346471.0,2021,2021-12-31
PFE,78003,2022,2022-12-31,2023-02-23,2023-03-31,Health Care,Pharmaceuticals,0.22366680138414657,1.0349271739416024,1.0174520298466396,0.4913354511579731,40.79999923706055,229258240249.7863,1.6344975547503475,140262210600.12726,35941985823.81791,100330000000.0,34729000000.0,31372000000.0,11428000000.0,13677000000.0,5619074621.0,2022,2022-12-31
PFE,78003,2023,2023-12-31,2024-02-22,2024-03-31,Health Care,Pharmaceuticals,0.015812593694268712,1.3704163534574654,0.911054837056465,0.15642816599614948,27.75,156698101293.75,1.1693267618789198,134007111102.08527,1449900501.9579983,50914000000.0,1058000000.0,2119000000.0,10679000000.0,14771000000.0,5646778425.0,2023,2023-12-31
PFE,78003,2024,2024-12-31,2025-02-27,2025-03-31,Health Care,Pharmaceuticals,0.0601170522175988,1.0490182396001322,0.9947978878249688,0.0723333256741385,25.34000015258789,143610406955.52753,1.075013613987805,133589384438.39713,8416273336.311861,63627000000.0,8023000000.0,8031000000.0,10822000000.0,14730000000.0,5667340414.0,2024,2024-12-31
PFE,78003,2025,2025-12-31,2026-02-26,2026-03-31,Health Care,Pharmaceuticals,0.05911300330430606,0.9465017467192749,0.9604333257554042,0.1944084088738862,28.079999923706055,159670389028.65222,1.21459223192003,131460077573.72607,7117693135.328947,62579000000.0,7520000000.0,7771000000.0,10437000000.0,13794000000.0,5686267431.0,2025,2025-12-31
PG,80424,2013,2013-06-30,2013-08-08,2013-09-30,Consumer Staples,Personal Care Products,0.11944589499327372,1.1552895518265314,1.2832258146607118,0.7820735311236686,75.58999633789062,207022899340.13934,2.1860003090333593,94703966181.81818,16729748000.000002,84167000000.0,14481000000.0,11312000000.0,2000000000.0,26950000000.0,2738760542.0,2013,2013-12-31
PG,80424,2014,2014-06-30,2014-08-08,2014-09-30,Consumer Staples,Personal Care Products,0.12004723032093498,1.0664482705389848,1.0653534170215364,0.8492235295290352,83.73999786376953,226738800916.21057,2.337830890344495,96986827341.81818,16303861160.0,29400000000.0,15288000000.0,11643000000.0,2000000000.0,25314000000.0,2707652337.0,2014,2014-12-31
PG,80424,2015,2015-06-30,2015-08-07,2015-09-30,Consumer Staples,Personal Care Products,0.07798476175002865,1.0137342643935539,0.9223444042440749,0.7714442890888046,71.94000244140625,195141697694.48517,2.1628878343093434,90222754319.01817,11951926977.2,76279000000.0,11790000000.0,7036000000.0,2000000000.0,23585000000.0,2712561733.0,2015,2015-12-31
PG,80424,2016,2016-06-30,2016-08-09,2016-09-30,Consumer Staples,Personal Care Products,0.12543354222345188,0.8971572855236962,0.812514394982244,1.0505225703809722,89.75,239520413468.75,2.859144832147993,83773445393.74217,12058691074.724,65299000000.0,13441000000.0,10508000000.0,1900000000.0,18949000000.0,2668751125.0,2016,2016-12-31
PG,80424,2017,2017-06-30,2017-08-07,2017-09-30,Consumer Staples,Personal Care Products,0.1903188990398676,0.9254427101443986,0.8967959568312506,1.0581337482496704,90.9800033569336,232000303205.62842,2.880989317696115,80527998413.80725,12914553020.065083,65058000000.0,13955000000.0,15326000000.0,1900000000.0,18568000000.0,2550014230.0,2017,2017-12-31
PG,80424,2018,2018-06-30,2018-08-07,2018-09-30,Consumer Staples,Personal Care Products,0.12658819671586724,0.9553935178647514,1.0037661656182955,0.9890083614116327,83.2300033569336,207077196341.789,2.688567063167657,77021398937.25085,13099400523.443605,66832000000.0,13711000000.0,9750000000.0,1900000000.0,18853000000.0,2488011390.0,2018,2018-12-31
