year,ticker,cik,sector,industry,name,date_added,is_current_constituent,source,as_of_date,price_ticker,sec_ticker,in_dataset_universe
2011,HD,0000354950,Consumer Discretionary,Home Improvement Retail,Home Depot (The),1988-03-31,True,cached_current,2011-12-31,HD,HD,True
2011,HES,4447,Unknown,Unknown,Hess Corporation,,False,wikipedia_removed,2011-12-31,HES,HES,True
2011,HIG,0000874766,Financials,Property & Casualty Insurance,Hartford (The),1957-03-04,True,cached_current,2011-12-31,HIG,HIG,True
2011,HNZ,46640,Unknown,Unknown,Heinz,,False,wikipedia_removed,2011-12-31,HNZ,HNZ,True
2011,HOG,0000793952,Unknown,Unknown,Harley-Davidson,,False,wikipedia_removed,2011-12-31,HOG,HOG,True
2011,HON,0000773840,Industrials,Industrial Conglomerates,Honeywell,1957-03-04,True,cached_current,2011-12-31,HON,HON,True
2011,HOT,316206,Unknown,Unknown,Starwood,,False,wikipedia_removed,2011-12-31,HOT,HOT,True
2011,HP,0000046765,Unknown,Unknown,Helmerich & Payne,,False,wikipedia_removed,2011-12-31,HP,HP,True
2011,HPQ,0000047217,Information Technology,"Technology Hardware, Storage & Peripherals",HP Inc.,1974-12-31,True,cached_current,2011-12-31,HPQ,HPQ,True
2011,HRB,0000012659,Unknown,Unknown,H&R Block,,False,wikipedia_removed,2011-12-31,HRB,HRB,True
2011,HRL,0000048465,Consumer Staples,Packaged Foods & Meats,Hormel Foods,2009-03-04,True,cached_current,2011-12-31,HRL,HRL,True
2011,HSP,1274057,Unknown,Unknown,Hospira,,False,wikipedia_removed,2011-12-31,HSP,HSP,True
2011,HST,0001070750,Real Estate,Hotel & Resort REITs,Host Hotels & Resorts,2007-03-20,True,cached_current,2011-12-31,HST,HST,True
2011,HSY,0000047111,Consumer Staples,Packaged Foods & Meats,Hershey Company (The),1957-03-04,True,cached_current,2011-12-31,HSY,HSY,True
2011,HUM,0000049071,Health Care,Managed Health Care,Humana,2012-12-10,True,cached_current,2011-12-31,HUM,HUM,True
2011,IBM,0000051143,Information Technology,IT Consulting & Other Services,IBM,1957-03-04,True,cached_current,2011-12-31,IBM,IBM,True
2011,ICE,0001571949,Financials,Financial Exchanges & Data,Intercontinental Exchange,2007-09-26,True,cached_current,2011-12-31,ICE,ICE,True
2011,IFF,0000051253,Materials,Specialty Chemicals,International Flavors & Fragrances,1976-03-31,True,cached_current,2011-12-31,IFF,IFF,True
2011,IGT,353944,Unknown,Unknown,International Game Technology,,False,wikipedia_removed,2011-12-31,IGT,IGT,True
2011,INTC,0000050863,Information Technology,Semiconductors,Intel,1976-12-31,True,cached_current,2011-12-31,INTC,INTC,True
2011,INTU,0000896878,Information Technology,Application Software,Intuit,2000-12-05,True,cached_current,2011-12-31,INTU,INTU,True
2011,IP,0000051434,Materials,Paper & Plastic Packaging Products & Materials,International Paper,1957-03-04,True,cached_current,2011-12-31,IP,IP,True
2011,IPG,51644,Unknown,Unknown,Interpublic Group,,False,wikipedia_removed,2011-12-31,IPG,IPG,True
2011,IRM,0001020569,Real Estate,Other Specialized REITs,Iron Mountain,2009-01-06,True,cached_current,2011-12-31,IRM,IRM,True
2011,ISRG,0001035267,Health Care,Health Care Equipment,Intuitive Surgical,2008-06-02,True,cached_current,2011-12-31,ISRG,ISRG,True
2011,ITW,0000049826,Industrials,Industrial Machinery & Supplies & Components,Illinois Tool Works,1986-02-28,True,cached_current,2011-12-31,ITW,ITW,True
2011,IVZ,0000914208,Financials,Asset Management & Custody Banks,Invesco,2008-08-21,True,cached_current,2011-12-31,IVZ,IVZ,True
2011,J,0000052988,Industrials,Construction & Engineering,Jacobs Solutions,2007-10-26,True,cached_current,2011-12-31,J,J,True
2011,JBL,0000898293,Unknown,Unknown,Jabil Circuit,,False,wikipedia_removed,2011-12-31,JBL,JBL,True
2011,JCI,0000833444,Industrials,Building Products,Johnson Controls,2010-08-27,True,cached_current,2011-12-31,JCI,JCI,True
2011,JCP,1166126,Unknown,Unknown,JCPenney,,False,wikipedia_removed,2011-12-31,JCP,JCP,True
2011,JDSU,912093,Unknown,Unknown,JDS Uniphase,,False,wikipedia_removed,2011-12-31,JDSU,JDSU,True
2011,JEF,0000096223,Unknown,Unknown,Jefferies Financial Group,,False,wikipedia_removed,2011-12-31,JEF,JEF,True
2011,JNJ,0000200406,Health Care,Pharmaceuticals,Johnson & Johnson,1973-06-30,True,cached_current,2011-12-31,JNJ,JNJ,True
2011,JNPR,1043604,Unknown,Unknown,Juniper Networks,,False,wikipedia_removed,2011-12-31,JNPR,JNPR,True
2011,JOY,801898,Unknown,Unknown,Joy Global,,False,wikipedia_removed,2011-12-31,JOY,JOY,True
2011,JPM,0000019617,Financials,Diversified Banks,JPMorgan Chase,1975-06-30,True,cached_current,2011-12-31,JPM,JPM,True
2011,JWN,72333,Unknown,Unknown,Nordstrom,,False,wikipedia_removed,2011-12-31,JWN,JWN,True
2011,K,55067,Unknown,Unknown,Kellanova,,False,wikipedia_removed,2011-12-31,K,K,True
2011,KEY,0000091576,Financials,Regional Banks,KeyCorp,1994-03-01,True,cached_current,2011-12-31,KEY,KEY,True
2011,KFT,1103982,Unknown,Unknown,Kraft Foods,,False,wikipedia_removed,2011-12-31,KFT,KFT,True
2011,KIM,0000879101,Real Estate,Retail REITs,Kimco Realty,2006-04-04,True,cached_current,2011-12-31,KIM,KIM,True
2011,KLAC,0000319201,Information Technology,Semiconductor Materials & Equipment,KLA Corporation,1997-09-30,True,cached_current,2011-12-31,KLAC,KLAC,True
2011,KMB,0000055785,Consumer Staples,Household Products,Kimberly-Clark,1957-03-04,True,cached_current,2011-12-31,KMB,KMB,True
2011,KMX,0001170010,Unknown,Unknown,CarMax,,False,wikipedia_removed,2011-12-31,KMX,KMX,True
2011,KO,0000021344,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Coca-Cola Company (The),1957-03-04,True,cached_current,2011-12-31,KO,KO,True
2011,KR,0000056873,Consumer Staples,Food Retail,Kroger,1957-03-04,True,cached_current,2011-12-31,KR,KR,True
2011,KSS,0000885639,Unknown,Unknown,Kohl's,,False,wikipedia_removed,2011-12-31,KSS,KSS,True
2011,L,0000060086,Financials,Multi-line Insurance,Loews Corporation,1995-05-31,True,cached_current,2011-12-31,L,L,True
2011,LEG,0000058492,Unknown,Unknown,Leggett & Platt,,False,wikipedia_removed,2011-12-31,LEG,LEG,True
2011,LEN,0000920760,Consumer Discretionary,Homebuilding,Lennar,2005-10-04,True,cached_current,2011-12-31,LEN,LEN,True
2011,LH,0000920148,Health Care,Health Care Services,Labcorp,2004-11-01,True,cached_current,2011-12-31,LH,LH,True
2011,LHX,0000202058,Industrials,Aerospace & Defense,L3Harris,2008-09-22,True,cached_current,2011-12-31,LHX,LHX,True
2011,LIFE,0001788451,Unknown,Unknown,Life Technologies,,False,wikipedia_removed,2011-12-31,LIFE,LIFE,True
2011,LIN,0001707925,Materials,Industrial Gases,Linde plc,1992-07-01,True,cached_current,2011-12-31,LIN,LIN,True
2011,LLL,1039101,Unknown,Unknown,L3 Technologies,,False,wikipedia_removed,2011-12-31,LLL,LLL,True
2011,LLTC,791907,Unknown,Unknown,Linear Technology,,False,wikipedia_removed,2011-12-31,LLTC,LLTC,True
2011,LLY,0000059478,Health Care,Pharmaceuticals,Lilly (Eli),1970-12-31,True,cached_current,2011-12-31,LLY,LLY,True
2011,LM,704051,Unknown,Unknown,Legg Mason,,False,wikipedia_removed,2011-12-31,LM,LM,True
2011,LMT,0000936468,Industrials,Aerospace & Defense,Lockheed Martin,1957-03-04,True,cached_current,2011-12-31,LMT,LMT,True
2011,LNC,0000059558,Unknown,Unknown,Lincoln National Corporation,,False,wikipedia_removed,2011-12-31,LNC,LNC,True
2011,LO,1424847,Unknown,Unknown,Lorillard Tobacco Company,,False,wikipedia_removed,2011-12-31,LO,LO,True
2011,LOW,0000060667,Consumer Discretionary,Home Improvement Retail,Lowe's,1984-02-29,True,cached_current,2011-12-31,LOW,LOW,True
2011,LSI,703360,Unknown,Unknown,LSI Corporation,,False,wikipedia_removed,2011-12-31,LSI,LSI,True
2011,LUMN,0000018926,Unknown,Unknown,Lumen Technologies,,False,wikipedia_removed,2011-12-31,LUMN,LUMN,True
2011,LUV,0000092380,Industrials,Passenger Airlines,Southwest Airlines,1994-07-01,True,cached_current,2011-12-31,LUV,LUV,True
2011,LXK,1001288,Unknown,Unknown,Lexmark,,False,wikipedia_removed,2011-12-31,LXK,LXK,True
2011,M,0000794367,Unknown,Unknown,Macy's,,False,wikipedia_removed,2011-12-31,M,M,True
2011,MA,0001141391,Financials,Transaction & Payment Processing Services,Mastercard,2008-07-18,True,cached_current,2011-12-31,MA,MA,True
2011,MAR,0001048286,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Marriott International,1998-05-29,True,cached_current,2011-12-31,MAR,MAR,True
2011,MAS,0000062996,Industrials,Building Products,Masco,1981-06-30,True,cached_current,2011-12-31,MAS,MAS,True
2011,MAT,0000063276,Unknown,Unknown,Mattel,,False,wikipedia_removed,2011-12-31,MAT,MAT,True
2011,MCD,0000063908,Consumer Discretionary,Restaurants,McDonald's,1970-06-30,True,cached_current,2011-12-31,MCD,MCD,True
2011,MCHP,0000827054,Information Technology,Semiconductors,Microchip Technology,2007-09-07,True,cached_current,2011-12-31,MCHP,MCHP,True
2011,MCK,0000927653,Health Care,Health Care Distributors,McKesson Corporation,1999-01-13,True,cached_current,2011-12-31,MCK,MCK,True
2011,MCO,0001059556,Financials,Financial Exchanges & Data,Moody's Corporation,1998-07-01,True,cached_current,2011-12-31,MCO,MCO,True
2011,MDT,0001613103,Health Care,Health Care Equipment,Medtronic,1986-10-31,True,cached_current,2011-12-31,MDT,MDT,True
2011,MET,0001099219,Financials,Life & Health Insurance,MetLife,2000-12-11,True,cached_current,2011-12-31,MET,MET,True
2011,MHS,1170650,Unknown,Unknown,Medco Health Solutions,,False,wikipedia_removed,2011-12-31,MHS,MHS,True
2011,MJN,1452575,Unknown,Unknown,Mead Johnson,,False,wikipedia_removed,2011-12-31,MJN,MJN,True
2011,MKC,0000063754,Consumer Staples,Packaged Foods & Meats,McCormick & Company,2003-03-20,True,cached_current,2011-12-31,MKC,MKC,True
2011,MMI,1495569,Unknown,Unknown,Motorola Mobility,,False,wikipedia_removed,2011-12-31,MMI,MMI,True
2011,MMM,0000066740,Industrials,Industrial Conglomerates,3M,1957-03-04,True,cached_current,2011-12-31,MMM,MMM,True
2011,MO,0000764180,Consumer Staples,Tobacco,Altria,1957-03-04,True,cached_current,2011-12-31,MO,MO,True
2011,MOLX,67472,Unknown,Unknown,Molex,,False,wikipedia_removed,2011-12-31,MOLX,MOLX,True
2011,MON,1110783,Unknown,Unknown,Monsanto,,False,wikipedia_removed,2011-12-31,MON,MON,True
2011,MOS,0001285785,Materials,Fertilizers & Agricultural Chemicals,Mosaic Company (The),2011-09-26,True,cached_current,2011-12-31,MOS,MOS,True
2011,MPC,0001510295,Energy,Oil & Gas Refining & Marketing,Marathon Petroleum,2011-07-01,True,cached_current,2011-12-31,MPC,MPC,True
2011,MRK,0000310158,Health Care,Pharmaceuticals,Merck & Co.,1957-03-04,True,cached_current,2011-12-31,MRK,MRK,True
2011,MRO,101778,Unknown,Unknown,Marathon Oil,,False,wikipedia_removed,2011-12-31,MRO,MRO,True
2011,MRSH,0000062709,Financials,Insurance Brokers,Marsh McLennan,1987-08-31,True,cached_current,2011-12-31,MRSH,MRSH,True
2011,MS,0000895421,Financials,Investment Banking & Brokerage,Morgan Stanley,1993-07-29,True,cached_current,2011-12-31,MS,MS,True
2011,MSFT,0000789019,Information Technology,Systems Software,Microsoft,1994-06-01,True,cached_current,2011-12-31,MSFT,MSFT,True
2011,MSI,0000068505,Information Technology,Communications Equipment,Motorola Solutions,1957-03-04,True,cached_current,2011-12-31,MSI,MSI,True
2011,MTB,0000036270,Financials,Regional Banks,M&T Bank,2004-02-23,True,cached_current,2011-12-31,MTB,MTB,True
2011,MU,0000723125,Information Technology,Semiconductors,Micron Technology,1994-09-27,True,cached_current,2011-12-31,MU,MU,True
2011,MUR,0000717423,Unknown,Unknown,Murphy Oil,,False,wikipedia_removed,2011-12-31,MUR,MUR,True
2011,NBL,72207,Unknown,Unknown,Noble Energy,,False,wikipedia_removed,2011-12-31,NBL,NBL,True
2011,NBR,0001163739,Unknown,Unknown,Nabors Industries,,False,wikipedia_removed,2011-12-31,NBR,NBR,True
2011,NDAQ,0001120193,Financials,Financial Exchanges & Data,"Nasdaq, Inc.",2008-10-22,True,cached_current,2011-12-31,NDAQ,NDAQ,True
2011,NE,0001895262,Unknown,Unknown,Noble Corporation,,False,wikipedia_removed,2011-12-31,NE,NE,True
2011,NEE,0000753308,Utilities,Multi-Utilities,NextEra Energy,1976-06-30,True,cached_current,2011-12-31,NEE,NEE,True
2011,NEM,0001164727,Materials,Gold,Newmont,1969-06-30,True,cached_current,2011-12-31,NEM,NEM,True
2011,NFLX,0001065280,Communication Services,Movies & Entertainment,Netflix,2010-12-20,True,cached_current,2011-12-31,NFLX,NFLX,True
2011,NFX,912750,Unknown,Unknown,Newfield Exploration,,False,wikipedia_removed,2011-12-31,NFX,NFX,True
2011,NI,0001111711,Utilities,Multi-Utilities,NiSource,2000-11-02,True,cached_current,2011-12-31,NI,NI,True
2011,NKE,0000320187,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Nike, Inc.",1988-11-30,True,cached_current,2011-12-31,NKE,NKE,True
2011,NOC,0001133421,Industrials,Aerospace & Defense,Northrop Grumman,1957-03-04,True,cached_current,2011-12-31,NOC,NOC,True
2011,NOV,0001021860,Unknown,Unknown,Nov,,False,wikipedia_removed,2011-12-31,NOV,NOV,True
2011,NRG,0001013871,Utilities,Independent Power Producers & Energy Traders,NRG Energy,2010-01-29,True,cached_current,2011-12-31,NRG,NRG,True
2011,NSC,0000702165,Industrials,Rail Transportation,Norfolk Southern,1957-03-04,True,cached_current,2011-12-31,NSC,NSC,True
2011,NTAP,0001002047,Information Technology,"Technology Hardware, Storage & Peripherals",NetApp,1999-06-25,True,cached_current,2011-12-31,NTAP,NTAP,True
2011,NTRS,0000073124,Financials,Asset Management & Custody Banks,Northern Trust,1998-01-30,True,cached_current,2011-12-31,NTRS,NTRS,True
2011,NUE,0000073309,Materials,Steel,Nucor,1985-04-30,True,cached_current,2011-12-31,NUE,NUE,True
2011,NVDA,0001045810,Information Technology,Semiconductors,Nvidia,2001-11-30,True,cached_current,2011-12-31,NVDA,NVDA,True
2011,NVLS,836106,Unknown,Unknown,Novellus Systems,,False,wikipedia_removed,2011-12-31,NVLS,NVLS,True
2011,NWL,0000814453,Unknown,Unknown,Newell Brands,,False,wikipedia_removed,2011-12-31,NWL,NWL,True
2011,NYX,1368007,Unknown,Unknown,NYSE Euronext,,False,wikipedia_removed,2011-12-31,NYX,NYX,True
2011,OI,0000812074,Unknown,Unknown,Owens-Illinois,,False,wikipedia_removed,2011-12-31,OI,OI,True
2011,OKE,0001039684,Energy,Oil & Gas Storage & Transportation,Oneok,2010-03-15,True,cached_current,2011-12-31,OKE,OKE,True
2011,OMC,0000029989,Communication Services,Advertising,Omnicom Group,1997-12-31,True,cached_current,2011-12-31,OMC,OMC,True
2011,ORCL,0001341439,Information Technology,Application Software,Oracle Corporation,1989-08-31,True,cached_current,2011-12-31,ORCL,ORCL,True
2011,ORLY,0000898173,Consumer Discretionary,Automotive Retail,O’Reilly Automotive,2009-03-27,True,cached_current,2011-12-31,ORLY,ORLY,True
2011,OXY,0000797468,Energy,Oil & Gas Exploration & Production,Occidental Petroleum,1957-03-04,True,cached_current,2011-12-31,OXY,OXY,True
2011,PAYX,0000723531,Industrials,Human Resource & Employment Services,Paychex,1998-10-01,True,cached_current,2011-12-31,PAYX,PAYX,True
2011,PBCT,1378946,Unknown,Unknown,People's United Financial,,False,wikipedia_removed,2011-12-31,PBCT,PBCT,True
2011,PBI,0000078814,Unknown,Unknown,Pitney Bowes,,False,wikipedia_removed,2011-12-31,PBI,PBI,True
2011,PCAR,0000075362,Industrials,Construction Machinery & Heavy Transportation Equipment,Paccar,1980-12-31,True,cached_current,2011-12-31,PCAR,PCAR,True
2011,PCG,0001004980,Unknown,Unknown,Pacific Gas & Electric Company,,False,wikipedia_removed,2011-12-31,PCG,PCG,True
2011,PCL,849213,Unknown,Unknown,Plum Creek Timber,,False,wikipedia_removed,2011-12-31,PCL,PCL,True
2011,PCP,79958,Unknown,Unknown,Precision Castparts Corporation,,False,wikipedia_removed,2011-12-31,PCP,PCP,True
2011,PCS,1283699,Unknown,Unknown,MetroPCS,,False,wikipedia_removed,2011-12-31,PCS,PCS,True
2011,PDCO,891024,Unknown,Unknown,Patterson Companies,,False,wikipedia_removed,2011-12-31,PDCO,PDCO,True
2011,PEG,0000788784,Utilities,Electric Utilities,Public Service Enterprise Group,1957-03-04,True,cached_current,2011-12-31,PEG,PEG,True
2011,PEP,0000077476,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,PepsiCo,1957-03-04,True,cached_current,2011-12-31,PEP,PEP,True
2011,PFE,0000078003,Health Care,Pharmaceuticals,Pfizer,1957-03-04,True,cached_current,2011-12-31,PFE,PFE,True
2011,PFG,0001126328,Financials,Life & Health Insurance,Principal Financial Group,2002-07-22,True,cached_current,2011-12-31,PFG,PFG,True
2011,PG,0000080424,Consumer Staples,Personal Care Products,Procter & Gamble,1957-03-04,True,cached_current,2011-12-31,PG,PG,True
2011,PGN,1094093,Unknown,Unknown,Progress Energy,,False,wikipedia_removed,2011-12-31,PGN,PGN,True
2011,PGR,0000080661,Financials,Property & Casualty Insurance,Progressive Corporation,1997-08-04,True,cached_current,2011-12-31,PGR,PGR,True
2011,PH,0000076334,Industrials,Industrial Machinery & Supplies & Components,Parker Hannifin,1985-11-30,True,cached_current,2011-12-31,PH,PH,True
2011,PHM,0000822416,Consumer Discretionary,Homebuilding,PulteGroup,1984-04-30,True,cached_current,2011-12-31,PHM,PHM,True
2011,PLD,0001045609,Real Estate,Industrial REITs,Prologis,2003-07-17,True,cached_current,2011-12-31,PLD,PLD,True
2011,PLL,75829,Unknown,Unknown,Pall Corporation,,False,wikipedia_removed,2011-12-31,PLL,PLL,True
2011,PM,0001413329,Consumer Staples,Tobacco,Philip Morris International,2008-03-31,True,cached_current,2011-12-31,PM,PM,True
2011,PNC,0000713676,Financials,Diversified Banks,PNC Financial Services,1988-04-30,True,cached_current,2011-12-31,PNC,PNC,True
2011,PNW,0000764622,Utilities,Multi-Utilities,Pinnacle West Capital,1999-10-04,True,cached_current,2011-12-31,PNW,PNW,True
2011,POM,1135971,Unknown,Unknown,Pepco Holdings,,False,wikipedia_removed,2011-12-31,POM,POM,True
2011,PPG,0000079879,Materials,Specialty Chemicals,PPG Industries,1957-03-04,True,cached_current,2011-12-31,PPG,PPG,True
2011,PPL,0000922224,Utilities,Electric Utilities,PPL Corporation,2001-10-01,True,cached_current,2011-12-31,PPL,PPL,True
2011,PRGO,0001585364,Unknown,Unknown,Perrigo,,False,wikipedia_removed,2011-12-31,PRGO,PRGO,True
2011,PRU,0001137774,Financials,Life & Health Insurance,Prudential Financial,2002-07-22,True,cached_current,2011-12-31,PRU,PRU,True
2011,PSA,0001393311,Real Estate,Self-Storage REITs,Public Storage,2005-08-19,True,cached_current,2011-12-31,PSA,PSA,True
2011,PSKY,0002041610,Communication Services,Movies & Entertainment,Paramount Skydance Corporation,1994-09-30,True,cached_current,2011-12-31,PSKY,PSKY,True
2011,PWR,0001050915,Industrials,Construction & Engineering,Quanta Services,2009-07-01,True,cached_current,2011-12-31,PWR,PWR,True
2011,PXD,1038357,Unknown,Unknown,Pioneer Natural Resources,,False,wikipedia_removed,2011-12-31,PXD,PXD,True
2011,QCOM,0000804328,Information Technology,Semiconductors,Qualcomm,1999-07-22,True,cached_current,2011-12-31,QCOM,QCOM,True
2011,QEP,1108827,Unknown,Unknown,QEP Resources,,False,wikipedia_removed,2011-12-31,QEP,QEP,True
2011,R,0000085961,Unknown,Unknown,Ryder System,,False,wikipedia_removed,2011-12-31,R,R,True
2011,RAI,1275283,Unknown,Unknown,Reynolds American,,False,wikipedia_removed,2011-12-31,RAI,RAI,True
2011,RDC,85408,Unknown,Unknown,Rowan Companies,,False,wikipedia_removed,2011-12-31,RDC,RDC,True
2011,RF,0001281761,Financials,Regional Banks,Regions Financial Corporation,1998-08-28,True,cached_current,2011-12-31,RF,RF,True
2011,RHI,0000315213,Unknown,Unknown,Robert Half,,False,wikipedia_removed,2011-12-31,RHI,RHI,True
2011,RHT,1087423,Unknown,Unknown,Red Hat,,False,wikipedia_removed,2011-12-31,RHT,RHT,True
2011,RL,0001037038,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Ralph Lauren Corporation,2007-02-02,True,cached_current,2011-12-31,RL,RL,True
